Job Id,Experience,Qualifications,Salary Range,location,Country,latitude,longitude,Work Type,Company Size,Job Posting Date,Job Title,Role,Job Portal,Job Description,Benefits,skills,Responsibilities,Company,Company Profile
2699683571392109,1 to 11 Years,BA,$62K-$113K,Warsaw,Poland,51.9194,19.1451,Part-Time,104557,2022-06-09,Product Manager,Technical Product Manager,USAJOBS,"Technical Product Managers oversee the development and enhancement of technical products. They define product requirements, prioritize features, collaborate with development teams, and ensure the product aligns with the companys strategic goals and market needs.","{'Childcare Assistance, Paid Time Off (PTO), Relocation Assistance, Flexible Work Arrangements, Professional Development'}",Product management principles Technical background Agile development methodologies Product roadmap planning Market research and analysis Stakeholder communication Problem-solving skills,"Define product requirements, prioritize features, and collaborate with development teams to deliver technical products. Create product roadmaps and release plans. Gather and incorporate feedback from stakeholders.",Macquarie Group,"{""Sector"":""Financial Services"",""Industry"":""Financial Services"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2000"",""Website"":""https://www.macquarie.com/"",""Ticker"":""MQG"",""CEO"":""Shemara Wikramanayake""}"
1783612127110777,5 to 11 Years,BA,$64K-$125K,Amsterdam,Netherlands,52.1326,5.2913,Intern,40113,2023-08-03,Data Analyst,Data Scientist,ZipRecruiter,"Data Scientists use their expertise in data analysis and machine learning to extract valuable insights and predictions from data. They build and train models, conduct statistical analysis, and communicate findings to drive data-driven decision-making in the organization.","{'Employee Referral Programs, Financial Counseling, Health and Wellness Facilities, Casual Dress Code, Flexible Spending Accounts (FSAs)'}","Machine learning algorithms and libraries (e.g., scikit-learn, TensorFlow, PyTorch) Statistical analysis and modeling Data preprocessing and cleaning Big data technologies (e.g., Hadoop, Spark) Data visualization Strong programming skills (Python, R)",Apply machine learning algorithms and statistical techniques to extract insights from large datasets. Develop predictive models. Conduct data experiments and A/B testing.,AGCO,"{""Sector"":""Agriculture"",""Industry"":""Construction and Farm Machinery"",""City"":""Duluth"",""State"":""Georgia"",""Zip"":""30096"",""Website"":""www.agcocorp.com"",""Ticker"":""AGCO"",""CEO"":""Eric P. Hansotia""}"
1141807251092117,3 to 12 Years,B.Tech,$64K-$95K,Lisbon,Portugal,39.3999,-8.2245,Temporary,25113,2023-03-19,Data Engineer,Big Data Engineer,Glassdoor,"A Big Data Engineer develops and manages big data solutions, including data storage, processing, and analysis platforms, to extract valuable insights and support data-driven decisions.","{'Legal Assistance, Bonuses and Incentive Programs, Wellness Programs, Employee Discounts, Retirement Plans'}","Big data technologies (Hadoop, Spark, etc.) Data processing and analysis Distributed computing","Work with large and complex datasets, using technologies like Hadoop and Spark. Develop and maintain big data solutions. Optimize data processing and storage for performance.",Global Partners,"{""Sector"":""Energy"",""Industry"":""Wholesalers: Diversified"",""City"":""Waltham"",""State"":""Massachusetts"",""Zip"":""2453"",""Website"":""www.globalp.com"",""Ticker"":""GLP"",""CEO"":""Eric Slifka""}"
2232322133115891,2 to 13 Years,MCA,$62K-$118K,Brussels,Belgium,50.5039,4.4699,Temporary,83966,2023-08-31,Marketing Analyst,Data Analyst,Idealist,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Transportation Benefits, Professional Development, Bonuses and Incentive Programs, Profit-Sharing, Employee Discounts'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,Goodman Group,"{""Sector"":""Real Estate/Logistics"",""Industry"":""Real Estate"",""City"":""Sydney"",""State"":""NSW"",""Zip"":""2000"",""Website"":""https://www.goodman.com/"",""Ticker"":""GMG"",""CEO"":""Greg Goodman""}"
2482806727459329,0 to 13 Years,MBA,$60K-$99K,Amsterdam,Netherlands,52.1326,5.2913,Contract,42965,2023-03-04,Product Manager,Agile Product Owner,USAJOBS,"Agile Product Owners work closely with development teams in Agile environments. They define and prioritize product backlog items, communicate the product vision, and ensure that the product increments delivered align with customer needs and project objectives.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Agile product development Scrum or Kanban frameworks Backlog management User story writing Prioritization techniques Collaboration with development teams Product vision and strategy,"Act as the product owner in agile development, making critical decisions and ensuring product goals are met. Maintain and prioritize the product backlog. Communicate with stakeholders and development teams.",Genuine Parts,"{""Sector"":""Automotive Parts"",""Industry"":""Wholesalers: Diversified"",""City"":""Atlanta"",""State"":""Georgia"",""Zip"":""30339"",""Website"":""www.genpt.com"",""Ticker"":""GPC"",""CEO"":""Paul Donahue""}"
1896424615298646,3 to 15 Years,BA,$57K-$108K,Rome,Italy,41.8719,12.5674,Temporary,62791,2023-05-18,Product Manager,Technical Product Manager,The Muse,"Technical Product Managers oversee the development and enhancement of technical products. They define product requirements, prioritize features, collaborate with development teams, and ensure the product aligns with the companys strategic goals and market needs.","{'Casual Dress Code, Social and Recreational Activities, Employee Referral Programs, Health and Wellness Facilities, Life and Disability Insurance'}",Product management principles Technical background Agile development methodologies Product roadmap planning Market research and analysis Stakeholder communication Problem-solving skills,"Define product requirements, prioritize features, and collaborate with development teams to deliver technical products. Create product roadmaps and release plans. Gather and incorporate feedback from stakeholders.",AutoZone,"{""Sector"":""Automotive Parts"",""Industry"":""Specialty Retailers: Other"",""City"":""Memphis"",""State"":""Tennessee"",""Zip"":""38103"",""Website"":""www.autozone.com"",""Ticker"":""AZO"",""CEO"":""William C. Rhodes Iii""}"
1858140479632502,2 to 11 Years,B.Com,$57K-$107K,Lisbon,Portugal,39.3999,-8.2245,Temporary,73638,2023-05-15,Data Analyst,Business Intelligence Analyst,Internships.com,"Business Intelligence Analysts gather and analyze data to provide valuable insights to support decision-making within an organization. They create reports, dashboards, and data visualizations to help stakeholders understand trends, patterns, and opportunities in the data.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}","Data analysis and visualization tools (e.g., Tableau, Power BI) SQL and database querying Business intelligence concepts Data modeling and reporting Strong analytical and problem-solving skills Data-driven decision-making",Gather and analyze data to provide insights for decision-making using tools like Tableau or Power BI. Create data visualizations and reports. Identify trends and patterns in data.,Evonik Industries AG,"{""Sector"":""Specialty Chemicals"",""Industry"":""Chemicals"",""City"":""Essen"",""State"":""North Rhine-Westphalia"",""Zip"":""45131"",""Website"":""https://corporate.evonik.com/en"",""Ticker"":""EVK"",""CEO"":""Christian Kullmann""}"
2421495464751225,2 to 11 Years,MCA,$58K-$81K,Lisbon,Portugal,39.3999,-8.2245,Full-Time,22682,2023-08-25,Data Engineer,Data Architect,SimplyHired,"A Data Architect designs and manages data infrastructure, ensuring data availability, security, and integrity while aligning data systems with business goals and requirements.","{'Employee Assistance Programs (EAP), Tuition Reimbursement, Profit-Sharing, Transportation Benefits, Parental Leave'}",Data architecture design Database management systems Data modeling,Design data architecture and systems to meet business needs. Develop data models and database schemas. Ensure data security and compliance.,Adidas AG,"{""Sector"":""Apparel and Footwear"",""Industry"":""Apparel & Footwear"",""City"":""Herzogenaurach"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.adidas-group.com"",""Ticker"":""ADS"",""CEO"":""Kasper R rsted""}"
2884937439421031,5 to 9 Years,B.Tech,$60K-$130K,Paris,France,46.603354,1.888334,Temporary,55577,2022-03-19,Data Engineer,Big Data Engineer,SimplyHired,"A Big Data Engineer develops and manages big data solutions, including data storage, processing, and analysis platforms, to extract valuable insights and support data-driven decisions.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Big data technologies (Hadoop, Spark, etc.) Data processing and analysis Distributed computing","Work with large and complex datasets, using technologies like Hadoop and Spark. Develop and maintain big data solutions. Optimize data processing and storage for performance.",Markel,"{""Sector"":""Insurance"",""Industry"":""Insurance: Property and Casualty (Stock)"",""City"":""Glen Allen"",""State"":""Virginia"",""Zip"":""23060"",""Website"":""www.markel.com"",""Ticker"":""MKL"",""CEO"":""Thomas S. Gayner""}"
1912021057913626,5 to 12 Years,B.Tech,$62K-$92K,Rome,Italy,41.8719,12.5674,Full-Time,68311,2021-11-25,Marketing Analyst,Data Analyst,The Muse,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,BP (British Petroleum),"{""Sector"":""Oil & Gas"",""Industry"":""Oil and Gas"",""City"":""London"",""State"":""N/A"",""Zip"":""N/A"",""Website"":""www.bp.com"",""Ticker"":""BP"",""CEO"":""Bernard Looney""}"
2079399282521366,1 to 15 Years,B.Tech,$63K-$93K,Brussels,Belgium,50.5039,4.4699,Intern,96982,2023-04-07,Marketing Analyst,Data Analyst,Idealist,"Analyze data sets, generate insights, and provide data-driven recommendations to inform business decisions.","{'Flexible Spending Accounts (FSAs), Relocation Assistance, Legal Assistance, Employee Recognition Programs, Financial Counseling'}","Data analysis tools (e.g., SQL, Python) Data visualization tools (e.g., Tableau, Power BI) Statistical analysis Data cleansing and transformation Data modeling Communication of data insights Problem-solving Attention to detail Business acumen",Analyze marketing data to measure campaign performance and ROI. Provide insights for marketing strategy adjustments. Create data visualizations and dashboards.,WEC Energy Group,"{""Sector"":""Utilities"",""Industry"":""Utilities: Gas and Electric"",""City"":""Milwaukee"",""State"":""Wisconsin"",""Zip"":""53203"",""Website"":""www.wecenergygroup.com"",""Ticker"":""WEC"",""CEO"":""Scott J. Lauber""}"
